isopimaric acid	SYSTEMATIC
carbohydrates	FAMILY
AA	ABBREVIATION
Folic Acid	TRIVIAL
coenzyme q10	TRIVIAL
porphyrin	FAMILY
vincristine	TRIVIAL
Span 80	FAMILY
Amino-substituted isothiazoles	FAMILY
flavonid	FAMILY
CH2CHCl2	FORMULA
(8S,9S,10R, 13R,14S,17R)- 2,3,4,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-17-(R,E)-5-isopropylhept-5 -en-2-yl)-10,13-demethyl-1H-cyclopenta[a]phenanthren-3-ol	SYSTEMATIC
lead monoxide	SYSTEMATIC
kanamycin	TRIVIAL
5(S)-(2′-hydroxyethoxy)-20(S)-CPT	SYSTEMATIC
Fleroxacin lactate	TRIVIAL
C1-C6 straight-chain or branched-chain saturated or unsaturated alkyl	FAMILY
RO4929097	IDENTIFIER
itopride	TRIVIAL
momestasone furoate	TRIVIAL
abexinostate salt	TRIVIAL
-C(=O)OR4	FAMILY
galactooligosaccharide	FAMILY
Benzoxazepinones	FAMILY
Duloxetine hydrochloride	SYSTEMATIC
DHA	ABBREVIATION
2,2-difluorobenzo[d][1,3]dioxol-5-yl	SYSTEMATIC
sulfate ester	SYSTEMATIC
Span 85	FAMILY
pyridazine	SYSTEMATIC/FAMILY
Ac	ABBREVIATION
Anthracyclines	FAMILY
Cyafrin D and E	MULTIPLE
pentahydrate	SYSTEMATIC
ethylenediamine	SYSTEMATIC
biapenem	TRIVIAL
Ag	FORMULA
8-aza-guanin-9-yl	SYSTEMATIC
tricyclic macrolactones	FAMILY
CH3SO3	FORMULA
α-CH2	SYSTEMATIC
C1	FORMULA
hyaluronic acid	TRIVIAL/FAMILY
C2	FORMULA
Ar	ABBREVIATION/FORMULA/FAMILY
heteroaryl ring	FAMILY
Arginine	TRIVIAL
stemoninine	TRIVIAL
taxol	TRIVIAL/FAMILY
iso- lacto-N-octaose	FAMILY
erythorbic acid	TRIVIAL
thiazolidone	FAMILY
monoglyceride stearate	SYSTEMATIC
Pentacyclic triterpenoid	FAMILY
BDDE	ABBREVIATION
Inositol 1,4,5-trisphosphate	SYSTEMATIC
DIC	ABBREVIATION
zinc gluconate	SYSTEMATIC
paclitaxel	TRIVIAL/FAMILY
sitafloxacin	TRIVIAL/FAMILY
aryls	FAMILY
CH	FORMULA
1,5-Naphthyridine azolidinones	FAMILY
CI	FORMULA
naphthyl-(CH2)p-	FAMILY
pyrimidinyl-	SYSTEMATIC
DIM	ABBREVIATION
sodium dicarbonate	SYSTEMATIC
NR8R9	FAMILY
CN	FORMULA
hydroxybenzoate salts of E-metanicotine	FAMILY
CO	FORMULA
C20H24O9	FORMULA
CR	FAMILY
CS	FORMULA
Br	FORMULA
thiamine mononitrate	SYSTEMATIC
NR8CO-	FAMILY
hexamethylene guanidine hydrochloride	SYSTEMATIC
DA	ABBREVIATION
Ca	FORMULA
(2R,Z)-2-amino-2-cyclohexyl-N-(5-(1-methyl-1H-pyrazol-4-yl)-1-oxo-2,6-dihydro-1H-[1,2]diazepino[4,5,6-cd]indol-8-yl)acetamide	SYSTEMATIC
hydroxybutyrate	SYSTEMATIC
2-Amino-4-Phenylquinazoline	FAMILY
5-alkyl-6-phenylthiouracil	FAMILY
polyoxyethylene	FAMILY
(+/-)-epoxy chloropropane	SYSTEMATIC
indole carbazole	FAMILY
Cl	FORMULA
heterocyclic isoxazol	FAMILY
sophorolipids	FAMILY
Co	FORMULA
methylhonokiol	SYSTEMATIC
ceftiofur acid clathrate	TRIVIAL
calcium carbide	SYSTEMATIC
Cr	FORMULA
aryl piperidinylalkynyladenosines	FAMILY
Cs	FORMULA
Myrcene	TRIVIAL
Phenylboronic acid	SYSTEMATIC
isopimpinellin	TRIVIAL
Cu	FORMULA
-CONR2-	FAMILY
Cy	ABBREVIATION
(E)-8-(3,4-dimethoxystyryl)-1,3-diethyl-7-methyl-3,7-dihydro-1H-purine-2,6-dione	SYSTEMATIC
C6-12 medium-chain fatty acid	FAMILY
corticosteroid	FAMILY
Pomalidomide	TRIVIAL
organosilicon	FAMILY
escin	TRIVIAL
leucine	TRIVIAL
1-(5,6-dichloro-1H-benzo[d]imidazol-2-yl)-1H-pyrazole-4-carboxylic acid	SYSTEMATIC
amino acid salt of right hand ibuprofen	FAMILY
Arylmethylidene heterocycle	FAMILY
alkaline earth metal ions	FAMILY
F-	FORMULA
2-amino pyridine	FAMILY
3-azetidinecarboxylic acid	FAMILY
DL3	ABBREVIATION
phosphodiester	SYSTEMATIC
Benzyl alcohol	SYSTEMATIC
EP	ABBREVIATION
Poly (ADP-ribose)	FAMILY
3-deaza-2-amino-purin-9-yl	SYSTEMATIC
γ-dihomolinolenoyl	SYSTEMATIC
-NR6C(=O)R7	FAMILY
tri-substituted pyridine	FAMILY
1-8C alkylsulfonyloxy	FAMILY
C1-C8-alkoxy	FAMILY
coumaryl	SYSTEMATIC
magnesium trisilicate	SYSTEMATIC
-SO2NRA-	FAMILY
Duloxetine Hydrochloride	SYSTEMATIC
(3R)-3-[2-hydroxy-5-(trifluoromethyl)phenyl]-N,N-diisopropyl-N-methyl-3-phenylpropan-1-aminium bromide	SYSTEMATIC
mevalonic acid	FAMILY
UMP	ABBREVIATION
FA	ABBREVIATION
O-(acylamino)	FAMILY
dihydro-sitosteryl ferulate	SYSTEMATIC
aminoacid	FAMILY
osthol	TRIVIAL
(C3-C10)cycloalkyl-(CH2)m-	FAMILY
2-substituted-1-deaza purine	FAMILY
Cl-	FORMULA
Lycojaponicumin B	TRIVIAL
cytarabin	TRIVIAL
Lycojaponicumin A	TRIVIAL
Fluoroether	SYSTEMATIC
meta-chloroperoxybenzoic acid	SYSTEMATIC
tridecafluoro-4,4-dimethyl-1-heptene	SYSTEMATIC
2,6-disubstituted quinazolines	FAMILY
morphine alkaloids	FAMILY
—NR′	FAMILY
Carbon-Silicon	SYSTEMATIC
Et	FORMULA
unsaturated fatty acid	FAMILY
saturated diazacyclic or aminodiazacyclic	MULTIPLE
steviol	TRIVIAL
azaindole	SYSTEMATIC
β-sitosterol	TRIVIAL
Florfenicol	TRIVIAL
ammonium sulfate	SYSTEMATIC
Melphalan	TRIVIAL
L-DOPA	ABBREVIATION
-C(=O)-R5	FAMILY
DMA	ABBREVIATION
—NR4R5	FAMILY
DMF	ABBREVIATION
octanediol	SYSTEMATIC
tertiary butyl hydroxy anisole	SYSTEMATIC
Fe	FORMULA
(C3-C10)cycloalkyl-(CH2)n-	FAMILY
fumaric acid	TRIVIAL
Terpenoid	FAMILY
H+	FORMULA
H,	FORMULA
H2PO4	FORMULA
chlorphenamine	TRIVIAL
C2-C6-alkenyl	FAMILY
H2	FORMULA
DA-DKP	ABBREVIATION
Fused Tetracyclic	FAMILY
hypericin	TRIVIAL
deuterium-enriched deferasirox	SYSTEMATIC
Fu	ABBREVIATION
aryl-substituted acrylonitrile	FAMILY
sucrose fatty acid ester	FAMILY
HA	ABBREVIATION
endocannabinoids	FAMILY
betaine	FAMILY
troxerutin	TRIVIAL
Gd	FORMULA
bulleyaconitine A	TRIVIAL
(C1 — C6) alkyl	FAMILY
Ge	FORMULA
mizoribine	TRIVIAL
aildenafil citrate	TRIVIAL
aromatic alcohol	FAMILY
Leontopodic acid	FAMILY
aromatic sulfone hydroxamic acid	FAMILY
—S(═O)2NR1—	FAMILY
3-14C cycloalkenyl	FAMILY
I-	FORMULA
—NHSO2R3	FAMILY
HO	FORMULA
pinolenic acid	TRIVIAL
alkoxyiminoalkyl	FAMILY
(S)-N-((S)-1-Cyano-2-(4-(1-oxoisoindolin-5-yl)phenyl)ethyl)piperidine-2-carboxamide	SYSTEMATIC
tetraphenylantimon bromide	SYSTEMATIC
Ci_3alkylene	FAMILY
dimyristoyl phsphatidylethanolamine	TRIVIAL
hypoxanthine	TRIVIAL
Dihydropyridone ureas	FAMILY
macbecin	TRIVIAL
(C2-C9)heteroaryl-(CH2)m	FAMILY
CONHR1	FAMILY
epa	ABBREVIATION
IA	ABBREVIATION
octadecyl amine	TRIVIAL
SO2OH	FAMILY
C23H23CIN2O	FORMULA
1-[2-Cyclopentylmethyl-3-(formyl-hydroxy-amino)-propionyl]-pyrrolidine-2-carboxylic acid (5-fluoro-1-oxy-pyridin-2-yl)-amide	SYSTEMATIC
fangchinoline	TRIVIAL
N(R4>5>)CO(CH2)nCO	FAMILY
methylethyl ketone	SYSTEMATIC
polyanhydride	FAMILY
1,5-diphenyl-penta-1,4-dien-3-one	FAMILY
poly-gamma-glutamic acid	FAMILY
C1-8 alkyl	FAMILY
—(CH2)y—	FAMILY
polyketide	FAMILY
halogenoalkyl	FAMILY
scabronines	FAMILY
benzoimidazole	FAMILY
telithromycin	TRIVIAL
fluoroergoline	FAMILY
3-carboxypropyl-aminotetralin	SYSTEMATIC
saponins of ginsen	FAMILY
Rosiglitazone maleate	TRIVIAL
ossein	FAMILY
cylated aminopropanediols	FAMILY
Oligomeric proanthocyanidins	FAMILY
anhydrous sodium sulfite	SYSTEMATIC
—SO2—(CH2)m-R5	FAMILY
(2S)-4,4-difluoro-1-{N-[3-(pyrimidin-2-ylamino)-1-adamantyl]glycyl}pyrrolidine-2-carbonitrile	SYSTEMATIC
rilopirox	TRIVIAL
CoA	ABBREVIATION
sophocarpidine alkaloids	FAMILY
5-azacytosine	FAMILY
DPA	ABBREVIATION
Silymarin	TRIVIAL
hydrochloric acid ramosetron	SYSTEMATIC
sodium ferulate	SYSTEMATIC
cyclohexyl	SYSTEMATIC
C4-C7 saturation cyclane	FAMILY
Cabergoline	TRIVIAL
bi-aryl	FAMILY
DPH	ABBREVIATION
tetracosanol	SYSTEMATIC
3-[({1-[(2-amino-9H-purin-9-yl)methyl]cyclopropyl} oxy)methyl]-8,8-dimethyl-3,7-dioxo-2,4,6-trioxa-3.lambda.5-phosphanon-1-yl-pivalate maleic acid monosalt	SYSTEMATIC
erdosteine	TRIVIAL
K+	FORMULA
N-{2-[2-(4-benzyl-4-hydroxy-piperidin-1-yl)-2-oxo-ethoxy]-ethyl}-N-ethyl-4-methoxy-2,3,6-trimethyl-phenylsulfonamide	SYSTEMATIC
Ci_4alkyl0Ci_4alkyl	FAMILY
N-(9-methyl-9-azabicyclo[3.3.1]non-3-yl)-1H indazole-5-amine	SYSTEMATIC
emtritabine	TRIVIAL
O-(3-piperidino-2-hydroxy-1-propyl)nicotinic acid amidoxime	FAMILY
—(CH2)z—	FAMILY
idazoxan hydrate	SYSTEMATIC
diPt	SYSTEMATIC
coumarins	FAMILY
1-3C alkyl	FAMILY
NH-cycloalkyl	FAMILY
heme iron	SYSTEMATIC
C1-10 alkyl	FAMILY
amorolfine	TRIVIAL
5-FC	SYSTEMATIC
pivaloyloxymethyl	SYSTEMATIC
ofloxacin	TRIVIAL
anthraquinone	SYSTEMATIC/FAMILY/TRIVIAL
Benzomorpholine	FAMILY
Coa	ABBREVIATION
(4-cyano-pyridin-2-yl)methyl	SYSTEMATIC
2-aryl-7H-pyrrolo[2,3-d]pyrimidin-4-yl)morpholine	FAMILY
sterol glycoside	FAMILY
cycloalkylformaldehyde	SYSTEMATIC
N-[(S)-1-(3-hydroxyphenyl)ethyl]-N,N-dimethyl-N-[(S)-1- phenylethylamino] ammonium salt	SYSTEMATIC
N(R9)2	FAMILY
tricyclic	FAMILY
Prostaglandin E	FAMILY
hydroxymethyl	SYSTEMATIC
C30H14O14SeFe2	FORMULA
NHSO2alkyl	FAMILY
CH3-	FORMULA
carbomer-940	FAMILY
Biphenyl carboxylic acids	FAMILY
Hydroalcoholic	FAMILY
peroxy α-ketocarboxylic acid	SYSTEMATIC
4-[4-(4-Amino-phenyl)-3-oxo-3,5-dihydro-pyrazolo[4,3-c]quinolin-2-yl]-benzoic acid methyl ester	SYSTEMATIC
aldose	FAMILY
9-oxoacridine-10-acetic acid	SYSTEMATIC
praziquantel	TRIVIAL
hydroxyurea	SYSTEMATIC
LA	ABBREVIATION
ester	FAMILY
policresulen	FAMILY
R7aC(R7b)═C(R6)—	FAMILY
—Y-heterocyclyl	FAMILY
LE	ABBREVIATION
Levalbuterol	SYSTEMATIC
aryl-substituted nitrogen	FAMILY
Hydrochlorothiazidum	SYSTEMATIC
poly(lactic-co-glycolic acid)	FAMILY
5-FU	SYSTEMATIC
beta -amino acids	FAMILY
carboxy polymethylene	FAMILY
cefcapene pivoxil	TRIVIAL
-CON(R4)R5	FAMILY
ligustrazine	TRIVIAL
-N(R)SO2-	FAMILY
organic phosphonate	FAMILY
oligomer	FAMILY
acryloylaminoethyl	SYSTEMATIC
tertiary butyl amino	SYSTEMATIC
arylcyclopentenes	FAMILY
pyrite	TRIVIAL
atorvastatin magnesium	SYSTEMATIC
LX	ABBREVIATION
halogenoalkoxy	FAMILY
peroxy	SYSTEMATIC
UTP	ABBREVIATION
cyclopropyl-n-carboxamide	SYSTEMATIC
honokiol	TRIVIAL
TZDs	FAMILY
—CH2CH2—	FORMULA
Trp	FORMULA
NH4+	FORMULA
C6-10 aralkyl	FAMILY
La	FORMULA
siloxyalkyl	FAMILY
carmoterol	TRIVIAL
proanthocyanidins oligomers	FAMILY
lanthanum salts	FAMILY
glycyrrhizinic acid	TRIVIAL
CH2S	FORMULA
alcohol amidogens	FAMILY
Li	FORMULA
CH2O	FORMULA
Inositol 1,4,5-Trisphosphate	SYSTEMATIC
5-Fu	SYSTEMATIC
—(CH2)t—	FAMILY
picoplatin	TRIVIAL
Rhodanine	FAMILY/TRIVIAL
fucose	TRIVIAL
[Co(phen)2(H2P2O7)].4H2O (1.4H2O)	FORMULA
Ln	ABBREVIATION
7-ethyl-10-hydroxycamptothecine	SYSTEMATIC
Bicyclic	FAMILY
N-(dibenz(B,F)oxepin-10-ylmethyl)-N-methyl-N-prop-2-ynylamine	SYSTEMATIC
N2	FORMULA
C2-5acyl	FAMILY
N3	FORMULA
C7-C12 alkynylaryl	FAMILY
N6	FORMULA
n-(arylamino) sulfonamides	FAMILY
Palladium	SYSTEMATIC
dimethyl silicone	SYSTEMATIC
Glutamate	FAMILY
squalene	TRIVIAL
N-formyl hydroxylamine	FAMILY
uronic acid	TRIVIAL
-NR6R7	FAMILY
(C1-C4) alkyl-COO—	FAMILY
fluoroC1-6alkanoyl	FAMILY
malate	TRIVIAL
NA	ABBREVIATION
AP1903	IDENTIFIER
amino	SYSTEMATIC
5-substituted 7-azaindole	FAMILY
poly(styrene-alternate-sodium maleate)	FAMILY
dinoprostone	TRIVIAL
—CH2-alkenyl	FAMILY
NE	ABBREVIATION
adapalene	TRIVIAL
Me	ABBREVIATION/FORMULA
polyvinyl pyrrolidone	FAMILY
NH	FORMULA
Mg	FORMULA
5-HT	SYSTEMATIC
CsM	ABBREVIATION
amine	SYSTEMATIC
halogenated benzaldehyde	FAMILY
di(C1-6-alkyl)amino-C1-6-alkyl	FAMILY
NO	FORMULA/ABBREVIATION
Mn	FORMULA
chlotenoxicam	TRIVIAL
Mo	FORMULA
NP	ABBREVIATION
O2	FORMULA
Sarafloxacin hydrochloride	SYSTEMATIC
haloalkyl	FAMILY
NR	FAMILY
aztreonam	TRIVIAL
1-pyrrolidinyl	SYSTEMATIC
acetyl ursolic acid acylate triethanolamine monoester	SYSTEMATIC
benzathine penicillin	TRIVIAL
homoisoflavane	FAMILY
tetrahydropteridine	FAMILY
Pyrazine substituted purines	FAMILY
cinnabar	TRIVIAL
dicarboxylic acid amide	SYSTEMATIC
NZ	FAMILY
isothiazolidinone	SYSTEMATIC
carbopentoxysulfanilic acid	FAMILY
2-carboxyaldehyde pyridine thiosemicarbazone	SYSTEMATIC
uridine	FAMILY/TRIVIAL
COR10	FAMILY
Ci^alkoxy	FAMILY
NRaC(O)NRbRc	FAMILY
—S(O)n	FAMILY
Na	FORMULA
nitrobenzylthioinosine	FAMILY
COR11	FAMILY
pyridopyrimidine	SYSTEMATIC
OH	FORMULA
flavones	FAMILY
—ONO2	FORMULA
erythromycin A-9 oxime	FAMILY
3,4-methylenedioxyphenethylamine hydrochloride-5-chlorosalicylaldehyde	SYSTEMATIC
thieno[3.2-b]pyridinecarboxamide	FAMILY
urushiol saturated	FAMILY
Guanidinyl-substituted polyamides	FAMILY
sodium fusidate	SYSTEMATIC
Illicium henryi diels lactone G	FAMILY
6-chloro-3,3-bis-(4-hydroxy-phenyl)-7-methyl-1,3-dihydro-indol-2-one	SYSTEMATIC
S(−)-4-amino-thalidomide	SYSTEMATIC
phenothiazones	FAMILY
No	FORMULA
para-aminoclonidine	SYSTEMATIC
Aminoalcohol	FAMILY
dehydrated carthamin yellow B	SYSTEMATIC
N-pyrazolyl glycosides	FAMILY
-SO2-	FORMULA
Norcuntharidin	TRIVIAL
pyrido(3,2-d)pyrimidine	FAMILY
haloC1-6alkyl	FAMILY
potassium bromate	SYSTEMATIC
Diacyl lipid-polymer	FAMILY
kaurene diterpene	FAMILY
C(O)N(R20)(CH2)r	FAMILY
C(R5>3>R5>4>)-CO	FAMILY
PA	ABBREVIATION
PC	ABBREVIATION
indene	FAMILY
threonine	TRIVIAL
C3-8 cycloalkyl	FAMILY
PG	ABBREVIATION
ethambutol	TRIVIAL
CuK	FORMULA
4-[6-(4-Isopropylpiperazin-1-yl)-pyridazin-3-yl]benzonitrile	SYSTEMATIC
(2-12C)alkenyl	FAMILY
Cyanine	FAMILY
Pirfenidone	TRIVIAL
CuO	FORMULA
Epothilone B	TRIVIAL
bleomycin	TRIVIAL
calcium lactate gluconate	SYSTEMATIC
PS	ABBREVIATION
cycloserine	SYSTEMATIC
Trifluoromethyl-substituted nitrogen	FAMILY
ethoxymethyl	SYSTEMATIC
(S)-2-(2- nicotinoyloxyjatropha-6,7-dihydrothieno[3,2-c]pyridine-5(4H)-yl)-2-(2-chlorphenyl)-methyl acetate	SYSTEMATIC
N-(2-aminoaryl-propionyl)-amides	FAMILY
Esters	FAMILY
S(O)NRaRb	FAMILY
C1-C4 alkylthio	FAMILY
C2-C10	FAMILY
Pramipexole	TRIVIAL
Fluticasone propionate	SYSTEMATIC
-NH(CH2)n-	FAMILY
7-deaza-8-aza-inosnin-9-yl	SYSTEMATIC
triazolone	FAMILY/SYSTEMATIC
Aminopiperidine	FAMILY
glycerol dimethoxymethane	SYSTEMATIC
diazabicycloalkane	FAMILY
ethyl alcohole	SYSTEMATIC
bufalin	TRIVIAL
Ph	ABBREVIATION
cyclic β-amino acid	FAMILY
6-O-clarithromycin A	SYSTEMATIC
rimary aliphatic alcohols	FAMILY
• CO-(R")-0-Q	FAMILY
adriamycin hydrochloride	SYSTEMATIC
3-heteroarylmethyl-imidazo[1,2-b]pyridazin-6-yl	FAMILY
Naftopidil	TRIVIAL
2-8C alkenylsulfonyl	FAMILY
beta.-alanine	FAMILY
seven-membered heteroaralkyl	FAMILY
thienopyrimidine	FAMILY
ranitidine	TRIVIAL
methoxy polyethylene glycol	FAMILY
Pt	FORMULA
L-glutathione	SYSTEMATIC
Het-CO—(CHR2)p—	FAMILY
boneol	TRIVIAL
-(CH2)pCON(R5)2	FAMILY
dexketoprofen	TRIVIAL
4-[4-(hydroxymethyl)-1-piperidinyl]-1-naphthonitrile	SYSTEMATIC
RC	FAMILY
taurochenodeoxycholic acid	SYSTEMATIC
RE	ABBREVIATION
RF	FAMILY
bilirubin	TRIVIAL
Phenoxy-substituted pyrimidines	FAMILY
4-(3,4-dichlorophenyl)-1,2,3,4-tetrahydro-1-napthalenamine	SYSTEMATIC
RN	FAMILY
7-[(7S)-7-amino-7-methyl-5-azaspiro[2.4]heptan-5-yl]-6-fluoro-1-[(1R,2S)-2-fluorocyclopropyl]-8-methoxy-1,4-dihydro-4-oxoquinoline-3-carboxylic acid hemihydrate	SYSTEMATIC
Retinoic acid	FAMILY
4-amino-thalidomide	FAMILY
sodium tungstate	SYSTEMATIC
Ethyl Eicosapentanoate	SYSTEMATIC
triacylglycerol	SYSTEMATIC
Retinoid	FAMILY
Artemisinin	FAMILY/TRIVIAL
(C=O)NR2	FAMILY
Tiglien-3-one	FAMILY
praeruptorin A	TRIVIAL
5-substituent-2-(4-substituted phenyl)-6, 7-dihydropyrazolo[1, 5-a]pyrazine-4(5H)-ketone	FAMILY
Thiadiazole	SYSTEMATIC
-COO-	FORMULA
dimethyl-(3-[myristoylamino]-propyl)-amine	SYSTEMATIC
alkyl alkenyl acid	FAMILY
SH	FORMULA
ethylene glycol	SYSTEMATIC
4-biphenylacetic acid	SYSTEMATIC
C1-C4 alkanoyloxy	FAMILY
quinazolinone	FAMILY
non-aromatic	FAMILY
=CR6-	FAMILY
valnemulin hydrochloride	SYSTEMATIC
N-formylmorphinan-6-one	FAMILY
polyoxyethylene sorbitan ester	FAMILY
(C1-6) fluroalkyl	FAMILY
SO	FORMULA
T3	ABBREVIATION
T4	ABBREVIATION
ω-3 fatty acids	FAMILY
cyclohexylmethyl	SYSTEMATIC
-SO2NR2-	FAMILY
tetracyclic triterpenoid	FAMILY
1,3-cyclohexanedione	SYSTEMATIC
N,N-dialkylaminopolymer	FAMILY
praeruptorin a	TRIVIAL
C2-C20	FAMILY
casein phosphopeptides	FAMILY
-COOH	FORMULA
monocyclic heterocyclic	FAMILY
Tyr	FORMULA
Pyrro-quinoline quinine sodium salt	FAMILY
guanidino	FAMILY
guanidine	TRIVIAL/FAMILY/SYSTEMATIC
stannsoporfin	TRIVIAL
Se	FORMULA
TG	ABBREVIATION
2,3,4-tri-OMe-Ph	SYSTEMATIC
doxycyclines	FAMILY
Si	FORMULA
gentamycin sulfate	SYSTEMATIC
CH2OCOR'	FAMILY
Benzamide 2-hydroxy-3-diaminoalkanes	FAMILY
C1-6alkanoyl	FAMILY
sodium sulfate	SYSTEMATIC
atorvastatin calcium	SYSTEMATIC
Sr	FORMULA
azetidinone	SYSTEMATIC/FAMILY
amoxicillin	TRIVIAL
Benzenesulfonyl quinoxaline	FAMILY
cyathanes	FAMILY
aminoethyl	SYSTEMATIC
3-{5-[4-(cyclopentyloxy)-2-hydroxybenzoyl]-2-[(3-hydroxy-1,2-benzisoxazol-6-yl)methoxy]phenyl}propionic acid	SYSTEMATIC
thiomorpholino	SYSTEMATIC
HO(R1R2SiO)nSiR1R2R3	FAMILY
C2-C5 acyloxy	FAMILY
linear C14-C20 alkenyl	FAMILY
C1-C15 alkenyl	FAMILY
dimiracetam	TRIVIAL
thiomorpholine	FAMILY
Oteracil Potassium	TRIVIAL
pyrrolidino	SYSTEMATIC
heteroaryloxymethyl	FAMILY
-alkyl-SO2R9	FAMILY
Nimustine	TRIVIAL
linear C12-C20 alkenyl	FAMILY
hydroxycarbonyl	SYSTEMATIC
—O—C(═O)—	FORMULA
oxibendazole	TRIVIAL
oxgen	SYSTEMATIC
tetrahydropyrimidine	SYSTEMATIC
2'-c-methyl and 4'c-methyl nucleoside	MULTIPLE
Ceria	TRIVIAL
N,N-dimethylacrylamide	SYSTEMATIC
Peg-lipid	FAMILY
Quinazolinone	FAMILY
Cys	FORMULA/ABBREVIATION
phenyl oxazolidinones	FAMILY
4-substituted benzoyl	FAMILY
phospho	FAMILY
Notogisennoside	FAMILY
oseltamivir phosphate	SYSTEMATIC
pyranose	FAMILY
Amino acid glucide	FAMILY
sevelamer niacin	TRIVIAL
1, 2, 5-trisubstituted-benzo-2-amino-imidazole	FAMILY
zofenopril	TRIVIAL
Dipyridamole	TRIVIAL
8-[3-amino-piperidin-1-yl]-xanthins	FAMILY
gaba	ABBREVIATION
4-methoxy-1,3-phthalic diester	FAMILY
VA	ABBREVIATION
Racemic bromine narwedine	SYSTEMATIC
VC	ABBREVIATION
4-HO—C6H4—C6H4	SYSTEMATIC
6-hydroxylubeluzole	SYSTEMATIC
VE	ABBREVIATION
acrylate	TRIVIAL
lycopane	TRIVIAL
[(1-methyl-1H-benzotriazol-5-yl)methyl]	SYSTEMATIC
17 alpha-cyanomethyl-17-beta-hydroxyestra-4,9-dien-3-one	SYSTEMATIC
Dexketoprofen	TRIVIAL
acetaminophen	TRIVIAL
retinoic acid	TRIVIAL/FAMILY
1-N-ethyl-4-N-2'-substituted acylhydrazine-1H-pyrazol [3, 4-d] miazines	FAMILY
N-phosphoryl	SYSTEMATIC
homo- or heteroatomic 5-membered ring	FAMILY
syringopicroside	FAMILY
TMC125	IDENTIFIER
glycosamines	FAMILY
NR8aR8b	FAMILY
2-substituted-1 -deaza purine	FAMILY
Nicotine	TRIVIAL
N=N-Ph	FAMILY
methyls	FAMILY
biphenylacetic aicd	SYSTEMATIC
acetoxyl	SYSTEMATIC
inositol hexaphosphate	SYSTEMATIC
1,2,4-benzotriazine oxides	FAMILY
fluorinated piperidine	FAMILY
-O-C1-6alkyl-OR4	FAMILY
3-fucosyllactose	SYSTEMATIC
beta. oxa	SYSTEMATIC
Cannabinoid	FAMILY
4'-fluorobiphen-4-yl	SYSTEMATIC
nucleoside phosphates	FAMILY
CisalkylOCisalkyl	FAMILY
aescin	FAMILY
sodium phenylbutyrate	SYSTEMATIC
N-(hexahydropyrimidine-1,3-diyl)-di-L-amino acid methyl ester	FAMILY
N-substituted 3,4-bis (catechol) pyrrole	FAMILY
narciprimine	FAMILY
CO-(Ci - C6)-alkyl	FAMILY
decenoic acid	SYSTEMATIC
quercetin	TRIVIAL
pentoxifylline	TRIVIAL
sodium glycinate	SYSTEMATIC
tritluoromethyl	SYSTEMATIC
jasmonic acid	TRIVIAL
Polyisoprenylbenzophenone	FAMILY
glycosaminoglycans	FAMILY
cillin	FAMILY
carbon dioxide	SYSTEMATIC
5,6-dihydro-1h-pyridin-2-one	SYSTEMATIC
3, 4-dihydro-1H-2-benzopyran-1-ketone	FAMILY
2,5-dihydroxybenzene sulfonic acid	SYSTEMATIC/FAMILY
C2-7-alkyl	FAMILY
pyruvate	TRIVIAL
levo-oxiracetam	SYSTEMATIC
benzoyoxy	SYSTEMATIC
-SO2-R3	FAMILY
sorbitan monooleate	TRIVIAL
spiro[2H-1,2,4-benzothiadiazine-3,4'-piperidin]-1'-yloxy,7-(aminosulfonyl)-6-chloro-2',2',6',6'-tetramethyl-1,1-dioxide	SYSTEMATIC
mono- or di(C1-4alkyl)aminoC(═O)	MULTIPLE
quinazoline	FAMILY/SYSTEMATIC
tiglien-3-one	SYSTEMATIC/FAMILY
azetidinones	FAMILY
Tetracyclodipyranyl coumarins	FAMILY
NHNHCOR'	FORMULA
OCH2CH2OH	FORMULA
(C1-C4) alkoxy methyl	FAMILY
melatonin	TRIVIAL
isoxazole	SYSTEMATIC/FAMILY
C2-8 alkenyl	FAMILY
sodium allenphosphonate	SYSTEMATIC
Hg2(NO3)2 2H2O: KCl	FORMULA
piroxicam	TRIVIAL
Deuterium	SYSTEMATIC
trans-{4-[({2-[({1-[3,5-bis(trifluoro- methyl)phenyl]ethyl} {5-[2-(methylthio)ethoxy]pyrimidin-2- yl}amino)methyl]-4-(trifluoromethyl)phenyl}(ethyl)amino)- methyl]cyclohexyl}acetic acid	SYSTEMATIC
isothiocyanate	SYSTEMATIC
undecylenic acid	SYSTEMATIC
VB1	ABBREVIATION
VB2	ABBREVIATION
N-acylsphingosine	FAMILY
cefathiamidine	TRIVIAL
VB6	ABBREVIATION
siloxane	FAMILY/SYSTEMATIC
Xe	FORMULA
pyridoindolone	FAMILY
lower alkyl group	FAMILY
3,4-diarylpyrazoles	FAMILY
ABT-894	IDENTIFIER
benzenesulfonyl hydrazide	FAMILY
nipagin	TRIVIAL
clavulanic acid	TRIVIAL
—COO—(CH2)nR3	FAMILY
Histidine	TRIVIAL
nonoxinol	TRIVIAL
boswellic acid	TRIVIAL
polyene partricin	FAMILY
ureido substituted benzoic acid	FAMILY
ziprasidone ascorbate	TRIVIAL
beta-dimethylacrylalkannin	FAMILY
-CH 2 CH 2 CH 2 -	FORMULA
-O(CH2)n AR	FAMILY
3’-, 7-substituted-indirubins	FAMILY
